"Date of Download: 2024-01-09_21:15:14"
"Search Parameters: Data Level:all  Trait List:  Trial List:11847,11848,11850,11851  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","cassava mosaic disease severity 6-month evaluation|CO_334:0000194","cassava mosaic disease severity 9-month evaluation|CO_334:0000193","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","initial plant vigor assessment 1-5|month 1|COMP:0000370","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root number per plot counting|CO_334:0000011","sprout count discrete counting|CO_334:0000138","starch content percentage|CO_334:0000071","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377678","HLF22-0010","","plot","6810302","2023111DMF1C_dona_rep2_HLF22-0010_481","2","2","481","13","27","test","","0","1","1","1","1","1","230","23.4375","7.5","4","3","1","30","4","","230","4","0","1","21"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377679","HLF22-0011","","plot","6810154","2023111DMF1C_dona_rep2_HLF22-0011_594","2","2","594","18","33","test","","","1","1","1","1","1","160","8.4375","2.7","3","1","1","11","4","","160","3","0","1","14.1598630136986"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377680","HLF22-0012","","plot","6810306","2023111DMF1C_dona_rep2_HLF22-0012_509","2","2","509","5","29","test","","2","1","1","1","1","1","220","25.3125","8.1","5","3","1","26","4","","260","4","0","1","25.9"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377681","HLF22-0013","","plot","6810128","2023111DMF1C_dona_rep2_HLF22-0013_601","2","2","601","12","34","test","","2","1","1","1","1","1","250","5.9375","1.9","4","2","1","11","4","","270","4","0","1","22.1089285714286"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377683","HLF22-0015","","plot","6810064","2023111DMF1C_dona_rep2_HLF22-0015_409","2","2","409","13","23","test","","2","1","1","1","1","1","230","13.75","4.4","4","3","1","27","4","","290","4","0","1","26.2133009708738"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377685","HLF22-0017","","plot","6810425","2023111DMF1C_dona_rep2_HLF22-0017_502","2","2","502","3","28","test","","1","1","1","1","1","1","290","40","12.8","4","4","1","45","4","","330","4","0","1","22"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377689","HLF22-0021","","plot","6810029","2023111DMF1C_dona_rep2_HLF22-0021_411","2","2","411","15","23","test","","0","1","1","1","1","1","250","","","4","2","3","","4","","250","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377691","HLF22-0023","","plot","6810376","2023111DMF1C_dona_rep2_HLF22-0023_522","2","2","522","18","29","test","","0","1","1","1","1","1","230","2.1875","0.7","3","2","1","6","4","","230","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377696","HLF22-0028","","plot","6810014","2023111DMF1C_dona_rep2_HLF22-0028_469","2","2","469","1","27","test","","1","1","1","1","1","1","270","7.8125","2.5","4","2","2","10","4","","300","4","0","1","22.3596296296296"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377699","HLF22-0031","","plot","6810239","2023111DMF1C_dona_rep2_HLF22-0031_408","2","2","408","12","23","test","","1","1","1","1","1","1","360","46.875","15","4","2","1","41","4","","400","4","0","1","31.7"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377700","HLF22-0032","","plot","6810291","2023111DMF1C_dona_rep2_HLF22-0032_406","2","2","406","10","23","test","","0","1","1","1","1","1","450","33.75","10.8","5","3","1","31","4","","450","4","0","1","25.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377702","HLF22-0034","","plot","6810180","2023111DMF1C_dona_rep2_HLF22-0034_426","2","2","426","7","24","test","","0","1","1","1","1","1","350","12.5","4","3.75","2.75","2","17","4","","350","4","0","1","28.4910612244898"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377706","HLF22-0038","","plot","6810463","2023111DMF1C_dona_rep2_HLF22-0038_455","2","2","455","14","26","test","","","1","1","1","1","1","0","32.8125","10.5","4","4.25","1","30","4","","280","4","0","1","25.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377707","HLF22-0039","","plot","6809944","2023111DMF1C_dona_rep2_HLF22-0039_471","2","2","471","3","27","test","","0","1","1","1","1","1","200","5.9375","1.9","4","3","1","20","4","","200","4","0","1","9.59666666666666"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377708","HLF22-0040","","plot","6809863","2023111DMF1C_dona_rep2_HLF22-0040_620","2","2","620","8","35","test","","","1","1","1","1","1","230","19.375","6.2","4","3","1","25","4","","230","4","0","1","25.7617933130699"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377711","HLF22-0043","","plot","6810358","2023111DMF1C_dona_rep2_HLF22-0043_576","2","2","576","1","32","test","","1","1.5","1","2.5","2","1","270","2.1875","0.7","4","5","2","8","4","","280","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377715","HLF22-0047","","plot","6810209","2023111DMF1C_dona_rep2_HLF22-0047_446","2","2","446","14","25","test","","","1","1","1","1","1","0","28.125","9","4","3","1","32","4","","330","4","0","1","31"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377716","HLF22-0048","","plot","6810444","2023111DMF1C_dona_rep2_HLF22-0048_643","2","2","643","6","36","test","","","1","1","1","1","1","270","30","9.6","4","3","1","29","4","","270","4","0","1","30.7"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377720","HLF22-0052","","plot","6810380","2023111DMF1C_dona_rep2_HLF22-0052_431","2","2","431","2","24","test","","0","1","1","1","1","1","400","11.25","3.6","5","4","2","20","4","","400","3","0","1","23.2303738317757"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377721","HLF22-0053","","plot","6810222","2023111DMF1C_dona_rep2_HLF22-0053_363","2","2","363","3","21","test","","1","1.25","1","1.5","2","2","150","15.625","5","4","3","1","26","4","","380","3","0","1","24"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377722","HLF22-0054","","plot","6810465","2023111DMF1C_dona_rep2_HLF22-0054_499","2","2","499","6","28","test","","2","1","1","1","1","1","380","9.375","3","5","2.25","1","20","4","","400","4","0","1","3.90700934579439"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377723","HLF22-0055","","plot","6810348","2023111DMF1C_dona_rep2_HLF22-0055_542","2","2","542","2","31","test","","3","1.25","1","1","1","1","130","11.5625","3.7","5","4","1","9","4","","310","3","0","1","12.3693103448276"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377724","HLF22-0056","","plot","6810061","2023111DMF1C_dona_rep2_HLF22-0056_537","2","2","537","4","30","test","","0","1","1","1","1","0","0","0","","5","4.25","2","","4","","0","0","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377728","HLF22-0060","","plot","6810267","2023111DMF1C_dona_rep2_HLF22-0060_458","2","2","458","11","26","test","","2","1","1","1","1","1","240","34.6875","11.1","5","4.75","1","48","4","","300","4","0","1","25.4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377731","HLF22-0063","","plot","6810221","2023111DMF1C_dona_rep2_HLF22-0063_597","2","2","597","16","34","test","","2","1","1","1","1","1","270","35.3125","11.3","5","4","1","40","4","","310","4","0","1","18.8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377732","HLF22-0064","","plot","6809858","2023111DMF1C_dona_rep2_HLF22-0064_513","2","2","513","9","29","test","","0","1","1","1","1","1","330","16.25","5.2","4","3","1","25","4","","330","3","0","1","22.6408474576271"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377733","HLF22-0065","","plot","6809980","2023111DMF1C_dona_rep2_HLF22-0065_392","2","2","392","5","22","test","","0","1.5","1","1","1","1","340","20","6.4","5","4.75","1","37","4","","340","4","0","1","19.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377735","HLF22-0067","","plot","6810373","2023111DMF1C_dona_rep2_HLF22-0067_543","2","2","543","3","31","test","","3","1","1","1","1","1","160","9.6875","3.1","4","3","1","14","4","","270","4","0","1","21.881871657754"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377739","HLF22-0071","","plot","6810171","2023111DMF1C_dona_rep2_HLF22-0071_518","2","2","518","14","29","test","","2","1","1","1","1","1","130","2.1875","0.7","4","3","2","9","4","","250","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377740","HLF22-0072","","plot","6810178","2023111DMF1C_dona_rep2_HLF22-0072_451","2","2","451","18","26","test","","","1","1","1","1","1","0","14.0625","4.5","3.5","3.75","1","17","4","","280","4","0","1","22.2571532846715"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377742","HLF22-0074","","plot","6810107","2023111DMF1C_dona_rep2_HLF22-0074_495","2","2","495","10","28","test","","0","1","1","1","1","1","240","5.3125","1.7","4","2.75","1","12","4","","240","4","0","1","25.2260655737705"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377743","HLF22-0075","","plot","6810344","2023111DMF1C_dona_rep2_HLF22-0075_624","2","2","624","12","35","test","","2","1","1","1","1","1","220","12.1875","3.9","4","2","1","19","4","","260","4","0","1","19.9788461538461"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377745","HLF22-0077","","plot","6810370","2023111DMF1C_dona_rep2_HLF22-0077_603","2","2","603","10","34","test","","3","1.5","1","1","1","1","120","15.9375","5.1","4","3","1","20","4","","250","4","0","1","23.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377748","HLF22-0080","","plot","6810038","2023111DMF1C_dona_rep2_HLF22-0080_646","2","2","646","3","36","test","","4","1.25","1","1","1","1","100","13.125","4.2","5","5","1","20","4","","330","4","0","1","24.5450684931507"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377755","HLF22-0087","","plot","6810422","2023111DMF1C_dona_rep2_HLF22-0087_460","2","2","460","9","26","test","","2","2.75","1","1","1","1","260","9.0625","2.9","4","3.5","2","20","4","","320","4","0","1","26.077536231884"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377756","HLF22-0088","","plot","6810339","2023111DMF1C_dona_rep2_HLF22-0088_479","2","2","479","11","27","test","","0","1","1","1","1","1","270","18.4375","5.9","4","3","1","19","4","","270","4","0","1","21.1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377758","HLF22-0090","","plot","6810155","2023111DMF1C_dona_rep2_HLF22-0090_360","2","2","360","1","20","test","","3","1","1","1","1","1","270","36.25","11.6","5","4","1","44","4","","390","4","0","1","19.4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377759","HLF22-0091","","plot","6809940","2023111DMF1C_dona_rep2_HLF22-0091_348","2","2","348","13","20","test","","2","2.5","1","1","1","1","150","10","3.2","5","5","2","18","4","","400","3","0","1","27.3816404494382"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377761","HLF22-0093","","plot","6810142","2023111DMF1C_dona_rep2_HLF22-0093_327","2","2","327","3","19","test","","2","1","1","1","1","1","220","29.375","9.4","5","4","1","22","4","","350","4","0","1","23"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377762","HLF22-0094","","plot","6810304","2023111DMF1C_dona_rep2_HLF22-0094_486","2","2","486","18","27","test","","2","1","1","1","1","1","170","39.375","12.6","4","3","1","35","4","","260","4","0","1","23.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377763","HLF22-0095","","plot","6810474","2023111DMF1C_dona_rep2_HLF22-0095_359","2","2","359","2","20","test","","1","1","1","1.25","1.25","1","320","41.25","13.2","5","5","1","48","4","","400","4","0","1","24"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377766","HLF22-0098","","plot","6810408","2023111DMF1C_dona_rep2_HLF22-0098_563","2","2","563","14","32","test","","2","1","1","1","1","1","200","9.375","3","4","4.25","1","23","4","","250","4","0","1","16.7281990521327"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377769","HLF22-0101","","plot","6810371","2023111DMF1C_dona_rep2_HLF22-0101_487","2","2","487","18","28","test","","0","1","1","1","1","1","270","23.4375","7.5","4","4.25","2","35","4","","270","4","0","1","23.3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377771","HLF22-0103","","plot","6809976","2023111DMF1C_dona_rep2_HLF22-0103_358","2","2","358","3","20","test","","0","1","1","1","1","1","390","27.5","8.8","5","5","1","43","4","","390","4","0","1","24"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377772","HLF22-0104","","plot","6810041","2023111DMF1C_dona_rep2_HLF22-0104_593","2","2","593","17","33","test","","1","1","1","1","1","1","140","25","8","4","3","1","29","4","","290","4","0","0.75","26.1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377773","HLF22-0105","","plot","6809991","2023111DMF1C_dona_rep2_HLF22-0105_536","2","2","536","5","30","test","","0","1","1","1","1","1","320","21.25","6.8","4","4","1","30","4","","320","4","0","1","19.3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377774","HLF22-0106","","plot","6809844","2023111DMF1C_dona_rep2_HLF22-0106_463","2","2","463","6","26","test","","2","1","1","1","1","1","250","17.1875","5.5","5","3","2","23","4","","400","4","0","1","24.8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377775","HLF22-0107","","plot","6810176","2023111DMF1C_dona_rep2_HLF22-0107_456","2","2","456","13","26","test","","","1","1","1.25","1","1","0","25.9375","8.3","4","4.25","1","26","4","","270","4","0","1","24.2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377776","HLF22-0108","","plot","6810274","2023111DMF1C_dona_rep2_HLF22-0108_569","2","2","569","8","32","test","","","1","1","1","1","1","310","23.125","7.4","4","5","1","26","4","","310","4","0","1","23.8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377778","HLF22-0110","","plot","6810292","2023111DMF1C_dona_rep2_HLF22-0110_353","2","2","353","8","20","test","","1","1","1","1","2.25","1.75","230","12.1875","3.9","4","4","1","21","4","","280","4","0","1","6.40251336898393"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377782","HLF22-0114","","plot","6810030","2023111DMF1C_dona_rep2_HLF22-0114_365","2","2","365","5","21","test","","4","1","1","1","1","1","140","20.625","6.6","5","4","1","18","4","","380","4","0","1","18.2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377784","HLF22-0116","","plot","6810428","2023111DMF1C_dona_rep2_HLF22-0116_333","2","2","333","9","19","test","","0","1","2","1","1","1","350","36.875","11.8","4","3","1","38","4","","350","4","0","1","23.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377785","HLF22-0117","","plot","6810112","2023111DMF1C_dona_rep2_HLF22-0117_325","2","2","325","1","19","test","","0","3.5","1","1","1","1","230","7.5","2.4","4","3","1","24","4","","230","4","0","1","18.0233606557377"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377787","HLF22-0119","","plot","6810049","2023111DMF1C_dona_rep2_HLF22-0119_586","2","2","586","10","33","test","","","1","1","1","1","1","220","21.5625","6.9","4","3","1","19","4","","220","4","0","1","24.6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377789","HLF22-0121","","plot","6810073","2023111DMF1C_dona_rep2_HLF22-0121_489","2","2","489","16","28","test","","2","1","1","1","1","1","210","28.75","9.2","5","4","1","24","4","","270","4","0","1","27.6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377790","HLF22-0122","","plot","6810346","2023111DMF1C_dona_rep2_HLF22-0122_420","2","2","420","13","24","test","","0","1","1","1.25","1","1","270","21.875","7","4","5","1","32","4","","270","4","0","1","25.2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377791","HLF22-0123","","plot","6810074","2023111DMF1C_dona_rep2_HLF22-0123_548","2","2","548","8","31","test","","1","1","1","1","1","1","300","9.0625","2.9","4","3","1","11","4","","320","4","0","1","25.2841714285714"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377792","HLF22-0124","","plot","6809880","2023111DMF1C_dona_rep2_HLF22-0124_351","2","2","351","10","20","test","","0","1","1","1","1","2","420","16.25","5.2","4","1.5","2","19","4","","420","2","0","1","24.4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11847","2023111DMF1C_dona","2023111DMF1C_dona","Augmented","1","3.2","","no","no","2023-March-02","2023-December-08","472","Dong Nai","6377793","HLF22-0125","","plot","6810287","2023111DMF1C_dona_rep2_HLF22-0125_575","2","2","575","2","32","test","","1","1","1","1","1","1","370","17.8125","5.7","4","5","2","28","4","","390","4","0","1","25.3"," (Operator: lizbethpino, Time: )"
